absolute_log_scale_ratio,calibration_time_ms,ce95,coverage95,detected_count,estimated_scale,exact_trace_sum,failure_reason,fit_budget,fit_min_depth_m,fit_rms_px,holdout_min_depth_m,holdout_nll,holdout_positive_depth,holdout_rms_px,holdout_scale,jacobian_rank,k16_vs_exact_scale_relative_error,method,pair_id,projection_basis_time_ms,provenance,random_gain_median_relative_error,random_gain_p95_relative_error,random_trace_mae,random_trace_median_relative_error,random_trace_p95_relative_error,random_trace_raw_negative_count,random_trace_raw_upper_count,sequence,solver_nfev,solver_reason,solver_success,start_index,start_timestamp_ns,stationarity_eta,target_timestamp_ns,tracked_count,valid,valid_disparity_count
4.658127328408834,0.001952,0.07499999999999996,0.875,333,2.012142580080017,6.0,,48,1.4831420602046805,1.37345683180252,0.34672853901883477,107.97552275954978,True,14.565616565256544,212.15718592607587,6,0.022994477998932172,Global-DoF,V2_03_difficult:1413394888055760384:1413394888255760384,0.038361,formal_public_module_evidence,0.014327167891479808,0.05565675792848232,0.07157976546445238,0.6364872046767742,1.2629620097389043,6,0,V2_03_difficult,6,OK,True,130,1413394888055760384,3.3589057825909693e-10,1413394888255760384,130,True,157
4.586273967499195,1.294686,0.07499999999999996,0.875,333,2.1620427134781504,6.0,,48,1.4831420602046805,1.37345683180252,0.34672853901883477,100.73705012227782,True,14.565616565256544,212.15718592607587,6,0.022994477998932172,DPR-Exact-Block,V2_03_difficult:1413394888055760384:1413394888255760384,0.038361,formal_public_module_evidence,0.014327167891479808,0.05565675792848232,0.07157976546445238,0.6364872046767742,1.2629620097389043,6,0,V2_03_difficult,6,OK,True,130,1413394888055760384,3.3589057825909693e-10,1413394888255760384,130,True,157
4.609536942457523,0.321982,0.07499999999999996,0.875,333,2.1123276698703255,6.0,,48,1.4831420602046805,1.37345683180252,0.34672853901883477,103.02329803129707,True,14.565616565256544,212.15718592607587,6,0.022994477998932172,DUC-K16,V2_03_difficult:1413394888055760384:1413394888255760384,0.038361,formal_public_module_evidence,0.014327167891479808,0.05565675792848232,0.07157976546445238,0.6364872046767742,1.2629620097389043,6,0,V2_03_difficult,6,OK,True,130,1413394888055760384,3.3589057825909693e-10,1413394888255760384,130,True,157
4.685620965023638,0.104889,0.07499999999999996,0.875,333,1.9575750306119695,6.0,,48,1.4831420602046805,1.37345683180252,0.34672853901883477,110.88713362977147,True,14.565616565256544,212.15718592607587,6,0.022994477998932172,Permuted-K16,V2_03_difficult:1413394888055760384:1413394888255760384,0.038361,formal_public_module_evidence,0.014327167891479808,0.05565675792848232,0.07157976546445238,0.6364872046767742,1.2629620097389043,6,0,V2_03_difficult,6,OK,True,130,1413394888055760384,3.3589057825909693e-10,1413394888255760384,130,True,157
0.5581183930819955,0.006512,0.15833333333333333,0.7916666666666666,249,7.513050350136208,6.0,,16,0.32324161752131614,2.740994408993971,0.3265987987637629,5.6019001414541085,True,3.6232810186686657,13.128165340244642,6,0.05256116209373929,Raw,V2_03_difficult:1413394888555760384:1413394888755760384,0.037665,formal_public_module_evidence,0.013059882691000446,0.06275081213104827,0.06416597895919106,0.16164221204100865,0.45571935765389404,0,0,V2_03_difficult,7,OK,True,140,1413394888555760384,2.1837925017815786e-08,1413394888755760384,79,True,96
0.35047902830375105,0.002183,0.07499999999999996,0.875,249,9.246831200167641,6.0,,16,0.32324161752131614,2.740994408993971,0.3265987987637629,5.481905471242658,True,3.6232810186686657,13.128165340244642,6,0.05256116209373929,Global-DoF,V2_03_difficult:1413394888555760384:1413394888755760384,0.037665,formal_public_module_evidence,0.013059882691000446,0.06275081213104827,0.06416597895919106,0.16164221204100865,0.45571935765389404,0,0,V2_03_difficult,7,OK,True,140,1413394888555760384,2.1837925017815786e-08,1413394888755760384,79,True,96
0.26239973201308203,0.450689,0.07499999999999996,0.875,249,10.09823055746083,6.0,,16,0.32324161752131614,2.740994408993971,0.3265987987637629,5.4502833912049224,True,3.6232810186686657,13.128165340244642,6,0.05256116209373929,DPR-Exact-Block,V2_03_difficult:1413394888555760384:1413394888755760384,0.037665,formal_public_module_evidence,0.013059882691000446,0.06275081213104827,0.06416597895919106,0.16164221204100865,0.45571935765389404,0,0,V2_03_difficult,7,OK,True,140,1413394888555760384,2.1837925017815786e-08,1413394888755760384,79,True,96
0.31639262714456085,0.187472,0.07499999999999996,0.875,249,9.56745582427018,6.0,,16,0.32324161752131614,2.740994408993971,0.3265987987637629,5.468413288079609,True,3.6232810186686657,13.128165340244642,6,0.05256116209373929,DUC-K16,V2_03_difficult:1413394888555760384:1413394888755760384,0.037665,formal_public_module_evidence,0.013059882691000446,0.06275081213104827,0.06416597895919106,0.16164221204100865,0.45571935765389404,0,0,V2_03_difficult,7,OK,True,140,1413394888555760384,2.1837925017815786e-08,1413394888755760384,79,True,96
0.31317464975571296,0.07072,0.07499999999999996,0.875,249,9.598293271273961,6.0,,16,0.32324161752131614,2.740994408993971,0.3265987987637629,5.4672227540219325,True,3.6232810186686657,13.128165340244642,6,0.05256116209373929,Permuted-K16,V2_03_difficult:1413394888555760384:1413394888755760384,0.037665,formal_public_module_evidence,0.013059882691000446,0.06275081213104827,0.06416597895919106,0.16164221204100865,0.45571935765389404,0,0,V2_03_difficult,7,OK,True,140,1413394888555760384,2.1837925017815786e-08,1413394888755760384,79,True,96
0.135841639055904,0.012078,0.07499999999999996,0.875,249,7.954798783029418,6.0,,48,0.32479130025492425,2.820425284071432,0.3281240523868703,5.057152910170465,True,3.0186463519203395,9.112225797961974,6,0.00014695888552229697,Raw,V2_03_difficult:1413394888555760384:1413394888755760384,0.038618,formal_public_module_evidence,0.013389534901416256,0.048563236693434465,0.06117478266458021,0.7325869255483124,1.2808174593447657,7,0,V2_03_difficult,6,OK,True,140,1413394888555760384,1.1541842889705022e-08,1413394888755760384,79,True,96
0.07130311791833285,0.002014,0.050000000000000044,1.0,249,8.485118701898045,6.0,,48,0.32479130025492425,2.820425284071432,0.3281240523868703,5.050097651514684,True,3.0186463519203395,9.112225797961974,6,0.00014695888552229697,Global-DoF,V2_03_difficult:1413394888555760384:1413394888755760384,0.038618,formal_public_module_evidence,0.013389534901416256,0.048563236693434465,0.06117478266458021,0.7325869255483124,1.2808174593447657,7,0,V2_03_difficult,6,OK,True,140,1413394888555760384,1.1541842889705022e-08,1413394888755760384,79,True,96
0.030774427950626664,1.294875,0.050000000000000044,1.0,249,8.836073273849179,6.0,,48,0.32479130025492425,2.820425284071432,0.3281240523868703,5.047972500410077,True,3.0186463519203395,9.112225797961974,6,0.00014695888552229697,DPR-Exact-Block,V2_03_difficult:1413394888555760384:1413394888755760384,0.038618,formal_public_module_evidence,0.013389534901416256,0.048563236693434465,0.06117478266458021,0.7325869255483124,1.2808174593447657,7,0,V2_03_difficult,6,OK,True,140,1413394888555760384,1.1541842889705022e-08,1413394888755760384,79,True,96
